Prase,Pitch,Duration
8,50,1.0
8,50,1.0
8,48,0.25
8,47,0.25
8,48,0.5
8,47,1.0
8,55,1.0
8,55,1.0
8,55,0.5
8,54,0.5
8,52,0.5
8,50,0.25
8,48,0.25
8,50,0.5
8,52,0.5
8,50,1.0
8,48,0.25
8,47,0.25
8,48,0.5
8,47,1.0
8,47,1.0
8,48,0.5
8,46,0.5
8,45,0.5
8,43,0.5
8,45,1.0
8,45,1.0
8,47,0.75
8,48,0.25
8,50,0.5
8,48,0.5
8,47,1.0
8,50,1.0
8,48,1.0
8,50,1.0
8,52,1.0
8,50,0.5
8,54,0.5
8,55,1.0
8,50,1.0
8,47,1.0
8,52,1.0
8,48,0.5
8,50,0.5
8,52,0.5
8,53,0.5
8,55,1.0
8,55,1.0
8,53,1.0
8,52,0.5
8,53,0.5
8,55,1.0
8,55,1.0
8,57,1.0
8,55,1.0
8,57,0.5
8,55,0.25
8,53,0.25
8,52,1.0
8,53,3.0
8,47,1.0
8,45,1.0
8,47,1.0
8,48,1.0
