Prase,Pitch,Duration
962,57,0.5
962,55,0.5
962,57,0.5
962,55,0.25
962,53,0.25
962,52,1.0
962,55,1.0
962,55,0.5
962,54,0.5
962,55,0.5
962,50,0.5
962,50,1.0
962,51,0.5
962,50,0.25
962,48,0.25
962,46,2.0
962,46,0.5
962,48,0.5
962,50,0.5
962,55,0.5
962,55,0.5
962,52,0.5
962,48,0.5
962,53,0.25
962,52,0.25
962,50,1.5
962,48,0.25
962,47,0.25
962,45,0.5
962,50,0.5
962,52,0.5
962,57,1.0
962,53,0.5
962,50,0.5
962,55,0.25
962,53,0.25
962,52,2.0
962,53,1.5
962,51,0.5
962,53,0.25
962,51,0.25
962,53,0.5
962,55,0.5
962,48,0.5
962,53,0.5
962,51,0.5
962,50,0.5
962,52,0.25
962,50,0.25
962,49,1.0
962,50,2.0
962,49,1.0
962,57,2.0
962,57,2.0
962,52,2.0
962,55,1.0
962,55,1.0
962,57,0.5
962,55,0.5
962,55,1.0
962,57,0.5
962,55,0.25
962,53,0.25
962,52,2.0
962,57,1.0
962,57,1.0
