Prase,Pitch,Duration
751,72,1.0
751,71,1.0
751,69,1.0
751,67,1.0
751,72,1.0
751,74,1.0
751,76,1.0
751,74,0.5
751,76,0.25
751,77,0.25
751,76,1.0
751,74,0.75
751,72,0.25
751,72,2.0
751,76,1.0
751,77,1.0
751,79,1.0
751,77,1.0
751,76,1.0
751,74,1.0
751,76,2.0
751,79,1.0
751,79,1.0
751,81,1.0
751,79,1.0
751,77,1.0
751,76,1.0
751,74,2.0
751,76,1.0
751,79,1.0
751,77,1.0
751,76,0.5
751,74,0.5
751,72,1.0
751,74,1.0
751,76,2.0
751,72,2.0
751,76,1.0
751,79,1.0
751,77,1.0
751,76,1.0
751,74,1.0
751,72,1.0
751,74,2.0
751,72,2.0
