Prase,Pitch,Duration
355,55,0.5
355,53,0.5
355,52,0.5
355,53,0.5
355,55,1.0
355,55,1.0
355,57,0.25
355,59,0.25
355,60,1.0
355,59,0.5
355,60,2.0
355,55,1.0
355,55,0.5
355,60,0.5
355,59,1.0
355,62,1.0
355,64,0.5
355,60,0.5
355,57,0.5
355,62,0.25
355,60,0.25
355,59,2.0
355,55,0.5
355,53,0.5
355,52,0.5
355,53,0.5
355,55,1.0
355,55,1.0
355,57,0.25
355,59,0.25
355,60,1.0
355,59,0.5
355,60,2.0
355,55,1.0
355,55,0.5
355,60,0.5
355,59,1.0
355,62,1.0
355,64,0.5
355,60,0.5
355,57,0.5
355,62,0.25
355,60,0.25
355,59,2.0
355,60,0.5
355,57,0.5
355,59,0.5
355,61,0.5
355,62,1.0
355,57,1.0
355,62,0.5
355,61,0.5
355,62,1.0
355,62,0.5
355,61,0.25
355,59,0.25
355,61,1.0
355,57,2.0
355,57,1.0
355,57,1.0
355,57,1.0
355,57,1.0
355,57,1.0
355,57,1.0
