Prase,Pitch,Duration
920,52,0.5
920,53,0.5
920,55,1.0
920,57,1.0
920,50,1.0
920,50,1.0
920,55,1.0
920,55,1.0
920,55,1.0
920,57,1.0
920,55,1.0
920,55,1.0
920,57,0.5
920,55,0.5
920,55,0.5
920,53,0.5
920,52,1.0
920,57,0.5
920,55,0.25
920,53,0.25
920,52,1.0
920,52,0.5
920,53,0.5
920,55,1.0
920,57,1.0
920,50,1.0
920,50,1.0
920,55,1.0
920,55,1.0
920,55,1.0
920,57,1.0
920,55,1.0
920,55,1.0
920,57,0.5
920,55,0.5
920,55,0.5
920,53,0.5
920,52,1.0
920,57,0.5
920,55,0.25
920,53,0.25
920,52,1.0
920,52,1.0
920,50,1.0
920,48,1.0
920,48,1.0
920,49,1.0
920,50,1.0
920,55,1.0
920,53,1.0
920,50,1.0
920,55,1.0
920,53,1.0
920,52,1.0
920,53,0.5
920,55,0.5
920,57,1.0
920,45,1.0
920,47,1.0
