Prase,Pitch,Duration
429,55,1.0
429,57,1.0
429,59,2.0
429,59,1.0
429,60,1.5
429,59,0.5
429,60,1.0
429,60,1.0
429,59,1.0
429,55,2.0
429,59,1.0
429,59,1.0
429,59,1.0
429,61,1.0
429,57,1.0
429,57,1.0
429,57,2.0
429,57,1.5
429,55,0.5
429,55,0.5
429,54,0.5
429,55,1.0
429,55,1.0
429,54,1.0
429,50,2.0
429,55,1.0
429,55,1.0
429,57,0.5
429,59,0.5
429,60,0.5
429,62,0.5
429,62,0.5
429,60,0.25
429,59,0.25
429,60,1.0
429,60,1.0
429,59,1.0
429,57,1.0
429,58,1.0
429,57,1.0
429,57,1.0
429,57,0.5
429,55,0.5
429,57,1.0
429,50,2.0
429,52,0.5
429,60,1.0
429,59,0.5
429,60,1.5
429,59,0.5
