Prase,Pitch,Duration
754,53,1.0
754,52,1.0
754,52,0.5
754,50,0.5
754,52,0.5
754,53,0.5
754,55,1.0
754,53,0.5
754,52,0.5
754,52,2.0
754,55,1.0
754,55,1.0
754,57,1.0
754,55,1.0
754,53,1.0
754,52,1.0
754,52,2.0
754,52,1.0
754,50,1.0
754,48,0.5
754,50,0.5
754,52,1.0
754,52,1.0
754,50,0.5
754,48,0.5
754,50,2.0
754,48,1.0
754,60,1.0
754,59,1.0
754,57,1.0
754,55,1.0
754,55,1.0
754,55,2.0
754,54,1.0
754,55,1.0
754,55,0.5
754,57,0.5
754,58,1.0
754,57,1.0
754,50,1.0
754,50,2.0
754,52,1.0
754,52,1.0
754,51,1.0
754,50,0.5
754,49,0.5
754,50,1.0
754,49,1.0
754,50,2.0
