Prase,Pitch,Duration
745,45,1.0
745,44,1.0
745,45,1.0
745,47,1.0
745,48,1.0
745,45,1.0
745,40,2.0
745,41,1.0
745,43,1.0
745,45,0.5
745,47,0.5
745,48,1.0
745,43,2.0
745,36,2.0
745,48,1.0
745,47,1.0
745,45,0.5
745,47,0.5
745,48,1.0
745,44,1.0
745,45,1.0
745,40,2.0
745,45,1.0
745,47,1.0
745,48,1.0
745,49,1.0
745,50,2.0
745,44,2.0
745,45,0.5
745,47,0.5
745,48,0.5
745,50,0.5
745,52,1.0
745,45,0.5
745,47,0.5
745,48,1.0
745,43,1.0
745,36,2.0
745,48,1.0
745,47,1.0
745,46,1.0
745,45,0.5
745,43,0.5
745,37,1.0
745,38,1.0
745,31,2.0
