Prase,Pitch,Duration
16,67,1.0
16,65,1.0
16,67,1.0
16,67,1.0
16,65,1.0
16,67,1.0
16,67,1.0
16,64,1.0
16,64,1.0
16,64,1.0
16,62,1.0
16,60,0.5
16,62,0.5
16,64,1.5
16,65,0.5
16,67,0.5
16,69,0.5
16,71,1.0
16,69,1.0
16,67,1.0
16,62,1.0
16,62,1.0
16,59,3.0
16,64,0.5
16,62,0.5
16,60,0.5
16,72,0.5
16,71,0.5
16,69,0.5
16,67,0.5
16,65,0.5
16,64,1.0
16,69,1.0
16,69,0.5
16,71,0.5
16,72,1.0
16,74,1.0
16,68,3.0
16,69,1.0
16,71,0.5
16,73,0.5
16,74,1.5
16,72,0.5
16,71,0.5
16,69,0.5
16,67,1.0
16,69,1.0
16,62,1.0
16,62,1.0
16,64,0.5
16,62,0.5
16,60,0.5
16,62,0.5
