Prase,Pitch,Duration
91,55,1.0
91,55,3.0
91,64,1.0
91,62,1.0
91,60,1.0
91,59,1.0
91,58,1.0
91,57,0.5
91,55,0.5
91,57,0.5
91,59,0.5
91,60,1.0
91,52,0.5
91,53,0.5
91,55,1.0
91,57,0.5
91,59,0.5
91,60,1.0
91,53,0.5
91,55,0.5
91,57,0.5
91,60,0.5
91,59,0.5
91,57,0.5
91,59,1.0
91,60,1.0
91,60,0.5
91,65,0.5
91,64,0.5
91,62,0.5
91,60,0.5
91,55,0.5
91,58,1.0
91,57,2.0
91,55,1.0
91,55,1.0
91,55,3.0
91,55,1.0
91,57,1.0
91,57,1.0
91,57,0.5
91,59,0.5
91,60,0.5
91,59,0.5
91,57,1.0
91,62,1.0
91,62,1.0
91,62,1.0
91,55,1.0
91,55,1.0
91,55,1.0
91,62,1.0
91,60,0.5
91,59,0.5
91,57,1.0
91,62,1.0
