Prase,Pitch,Duration
747,41,1.0
747,43,1.0
747,45,0.5
747,47,0.5
747,48,1.0
747,43,2.0
747,36,2.0
747,48,1.0
747,47,1.0
747,45,0.5
747,47,0.5
747,48,1.0
747,44,1.0
747,45,1.0
747,40,2.0
747,45,1.0
747,47,1.0
747,48,1.0
747,49,1.0
747,50,2.0
747,44,2.0
747,45,0.5
747,47,0.5
747,48,0.5
747,50,0.5
747,52,1.0
747,45,0.5
747,47,0.5
747,48,1.0
747,43,1.0
747,36,2.0
747,48,1.0
747,47,1.0
747,46,1.0
747,45,0.5
747,43,0.5
747,37,1.0
747,38,1.0
747,31,2.0
747,40,1.0
747,45,1.0
747,41,1.0
747,46,1.0
747,43,1.0
747,45,1.0
747,38,2.0
