Prase,Pitch,Duration
522,52,0.5
522,53,0.5
522,55,1.0
522,55,1.0
522,55,1.0
522,57,0.5
522,59,0.5
522,60,1.0
522,59,1.0
522,60,1.0
522,60,1.0
522,59,1.0
522,60,0.5
522,62,0.5
522,64,0.5
522,62,0.5
522,60,1.0
522,60,1.0
522,59,1.0
522,55,1.0
522,52,0.5
522,53,0.5
522,55,1.0
522,55,1.0
522,55,1.0
522,57,0.5
522,59,0.5
522,60,1.0
522,59,1.0
522,60,1.0
522,60,1.0
522,59,1.0
522,60,0.5
522,62,0.5
522,64,0.5
522,62,0.5
522,60,1.0
522,60,1.0
522,59,1.0
522,55,1.0
522,60,1.0
522,60,1.0
522,60,1.0
522,59,1.0
522,59,0.5
522,60,0.5
522,62,0.5
522,60,0.5
522,59,1.0
522,57,1.0
522,57,1.0
522,57,1.0
522,55,0.5
522,54,0.5
522,55,1.0
522,55,1.0
522,55,1.0
522,54,1.0
522,55,1.0
