Prase,Pitch,Duration
12,45,1.0
12,47,0.75
12,48,0.25
12,50,0.5
12,48,0.5
12,47,1.0
12,50,1.0
12,48,1.0
12,50,1.0
12,52,1.0
12,50,0.5
12,54,0.5
12,55,1.0
12,50,1.0
12,47,1.0
12,52,1.0
12,48,0.5
12,50,0.5
12,52,0.5
12,53,0.5
12,55,1.0
12,55,1.0
12,53,1.0
12,52,0.5
12,53,0.5
12,55,1.0
12,55,1.0
12,57,1.0
12,55,1.0
12,57,0.5
12,55,0.25
12,53,0.25
12,52,1.0
12,53,3.0
12,47,1.0
12,45,1.0
12,47,1.0
12,48,1.0
12,48,0.5
12,50,0.5
12,52,1.0
12,50,0.5
12,48,0.5
12,55,1.0
12,48,0.5
12,50,0.5
12,52,0.5
12,53,0.5
12,55,1.0
12,50,1.0
12,48,1.0
12,48,1.0
12,48,2.0
12,47,1.0
12,43,3.0
