Prase,Pitch,Duration
182,35,1.0
182,33,1.0
182,35,1.0
182,36,1.0
182,40,1.0
182,45,0.5
182,47,0.5
182,48,1.0
182,41,1.0
182,43,1.0
182,36,3.0
182,36,1.0
182,41,0.5
182,40,0.5
182,38,1.0
182,36,1.0
182,35,1.0
182,33,1.0
182,35,1.0
182,36,1.0
182,40,1.0
182,45,0.5
182,47,0.5
182,48,1.0
182,41,1.0
182,43,1.0
182,36,3.0
182,43,0.5
182,45,0.5
182,47,1.0
182,43,1.0
182,48,1.0
182,43,1.0
182,45,1.0
182,38,1.0
182,40,1.0
182,40,1.0
182,45,1.0
182,43,1.0
182,48,1.0
182,47,1.0
182,45,1.0
182,43,1.0
182,41,1.0
182,43,1.0
182,36,3.0
