Prase,Pitch,Duration
218,67,1.0
218,67,0.5
218,66,0.25
218,64,0.25
218,66,0.5
218,69,1.0
218,67,0.25
218,66,0.25
218,64,0.5
218,62,0.5
218,62,0.5
218,67,1.0
218,66,0.25
218,64,0.25
218,66,1.0
218,64,0.5
218,67,0.5
218,67,0.5
218,65,1.0
218,64,0.25
218,62,0.25
218,60,1.0
218,62,0.25
218,64,0.25
218,65,0.5
218,64,0.25
218,66,0.25
218,67,1.0
218,66,0.5
218,62,1.0
218,60,1.0
218,62,1.0
218,64,0.5
218,62,0.25
218,60,0.25
218,65,0.25
218,64,0.25
218,62,0.5
218,62,0.5
218,64,0.25
218,62,0.25
218,60,3.0
218,60,1.0
218,62,1.0
218,64,0.5
218,62,0.25
218,60,0.25
218,65,0.25
218,64,0.25
218,62,0.5
218,62,0.5
218,64,0.25
218,62,0.25
218,60,3.0
218,67,0.5
218,69,0.5
218,67,1.0
218,67,1.0
218,67,1.0
218,67,0.5
218,65,0.25
218,64,0.25
218,65,1.5
218,64,0.25
218,62,0.25
218,60,0.5
218,62,0.25
218,64,0.25
218,65,1.0
218,64,0.25
218,66,0.25
218,67,1.0
218,66,0.5
218,62,1.0
218,67,0.5
218,65,0.5
218,64,0.5
218,66,0.5
218,67,0.5
218,69,1.0
218,67,0.5
