Prase,Pitch,Duration
38,48,1.0
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.5
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,1.0
38,48,1.0
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.5
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,1.0
38,48,1.0
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.5
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,0.25
38,48,1.0
