Prase,Pitch,Duration
534,55,1.5
534,55,0.25
534,53,0.25
534,52,2.0
534,60,1.0
534,60,1.0
534,60,1.0
534,62,1.0
534,64,0.5
534,62,0.5
534,60,1.0
534,62,1.0
534,62,1.0
534,60,1.0
534,62,0.5
534,55,0.5
534,55,1.0
534,53,1.0
534,55,1.5
534,55,0.25
534,53,0.25
534,52,2.0
534,52,1.0
534,55,1.0
534,55,1.0
534,55,0.5
534,53,0.5
534,52,1.0
534,57,1.0
534,56,1.0
534,57,1.0
534,57,0.5
534,55,0.5
534,64,1.0
534,62,1.0
534,59,0.5
534,60,0.5
534,62,1.5
534,60,0.5
534,59,1.0
534,59,1.0
534,60,1.0
534,55,1.0
534,55,0.5
534,53,0.5
534,52,1.0
534,57,1.0
534,57,1.0
534,57,1.0
534,57,0.5
534,55,0.5
534,55,1.0
534,53,1.0
534,52,0.5
534,55,0.5
534,57,1.0
