Prase,Pitch,Duration
462,48,1.0
462,47,1.0
462,43,2.0
462,52,1.0
462,50,1.0
462,48,1.0
462,48,1.0
462,47,1.0
462,48,1.0
462,47,0.5
462,45,0.5
462,47,2.0
462,48,1.0
462,48,1.0
462,50,1.0
462,52,1.0
462,50,0.5
462,48,0.5
462,48,1.0
462,47,1.0
462,43,2.0
462,52,1.0
462,53,0.5
462,52,0.5
462,50,0.5
462,48,0.5
462,47,1.0
462,48,0.5
462,47,0.5
462,45,1.0
462,52,0.5
462,50,0.5
462,48,2.0
462,47,1.0
462,47,1.0
462,48,1.0
462,45,0.5
462,47,0.5
462,46,0.5
462,45,0.5
462,45,0.5
462,41,0.5
462,53,1.0
462,53,2.0
462,55,1.0
462,55,1.0
462,52,0.5
462,53,0.25
462,55,0.25
