Prase,Pitch,Duration
484,68,1.0
484,69,1.0
484,69,1.0
484,69,1.0
484,68,1.0
484,64,3.0
484,60,1.0
484,60,0.5
484,62,0.5
484,64,1.0
484,57,0.5
484,59,0.5
484,60,1.0
484,60,1.0
484,59,1.0
484,60,1.0
484,68,1.0
484,69,1.0
484,69,1.0
484,69,1.0
484,68,1.0
484,64,3.0
484,69,1.0
484,67,1.0
484,67,0.5
484,65,0.25
484,64,0.25
484,65,1.0
484,65,0.5
484,62,0.5
484,60,1.5
484,69,0.5
484,67,1.0
484,67,0.5
484,64,0.5
484,65,1.0
484,64,1.0
484,64,0.5
484,62,0.5
484,62,1.0
484,59,3.0
484,69,1.0
484,67,1.5
484,62,0.5
484,64,1.0
484,64,0.5
484,62,0.5
484,64,0.5
484,60,0.5
484,62,1.0
484,62,1.0
