Prase,Pitch,Duration
533,60,1.0
533,62,0.5
533,55,0.5
533,55,1.0
533,53,1.0
533,55,1.5
533,55,0.25
533,53,0.25
533,52,2.0
533,60,1.0
533,60,1.0
533,60,1.0
533,62,1.0
533,64,0.5
533,62,0.5
533,60,1.0
533,62,1.0
533,62,1.0
533,60,1.0
533,62,0.5
533,55,0.5
533,55,1.0
533,53,1.0
533,55,1.5
533,55,0.25
533,53,0.25
533,52,2.0
533,52,1.0
533,55,1.0
533,55,1.0
533,55,0.5
533,53,0.5
533,52,1.0
533,57,1.0
533,56,1.0
533,57,1.0
533,57,0.5
533,55,0.5
533,64,1.0
533,62,1.0
533,59,0.5
533,60,0.5
533,62,1.5
533,60,0.5
533,59,1.0
533,59,1.0
533,60,1.0
533,55,1.0
533,55,0.5
533,53,0.5
533,52,1.0
533,57,1.0
533,57,1.0
533,57,1.0
533,57,0.5
533,55,0.5
