Prase,Pitch,Duration
837,43,0.5
837,41,0.5
837,40,0.5
837,36,0.5
837,41,1.0
837,36,1.0
837,48,1.0
837,44,1.0
837,45,0.5
837,43,0.5
837,41,0.5
837,43,0.5
837,41,0.5
837,40,0.5
837,38,1.0
837,43,1.0
837,36,1.0
837,48,1.0
837,47,1.0
837,46,1.0
837,45,0.5
837,43,0.5
837,45,1.0
837,38,2.0
837,40,1.0
837,41,1.0
837,42,1.0
837,43,1.0
837,43,1.0
837,44,1.0
837,45,1.0
837,45,1.0
837,46,1.0
837,45,1.0
837,44,1.0
837,45,1.0
837,43,1.0
837,42,1.0
837,43,0.5
837,45,0.5
837,46,1.0
837,45,1.0
837,43,1.0
837,45,1.0
837,38,2.0
837,45,1.0
