Prase,Pitch,Duration
525,52,0.5
525,53,0.5
525,55,1.5
525,59,0.5
525,52,1.0
525,52,1.0
525,45,1.0
525,50,1.0
525,52,1.0
525,60,1.0
525,55,0.5
525,53,0.5
525,52,1.0
525,50,0.5
525,43,0.5
525,43,0.5
525,47,0.5
525,48,1.0
525,50,1.0
525,50,1.0
525,59,0.5
525,57,0.5
525,55,1.0
525,53,1.0
525,55,1.0
525,50,0.5
525,57,0.5
525,62,3.0
525,59,1.0
525,60,1.0
525,59,0.5
525,57,0.5
525,55,0.5
525,53,0.5
525,52,1.0
525,53,0.5
525,52,0.5
525,50,1.0
525,52,1.0
525,52,1.0
525,50,0.5
525,47,0.5
525,43,1.5
525,45,0.5
525,47,0.5
525,59,0.5
525,60,0.5
525,59,0.5
525,57,1.0
525,59,1.0
525,59,1.5
525,57,0.5
525,59,1.0
525,60,1.0
525,60,0.5
525,53,0.5
525,55,0.5
525,48,0.5
525,55,0.5
525,62,0.5
525,64,1.0
