Prase,Pitch,Duration
401,48,1.0
401,50,1.0
401,50,0.5
401,48,0.5
401,47,1.0
401,52,1.0
401,50,1.0
401,48,0.5
401,47,0.5
401,48,1.0
401,48,1.0
401,47,1.0
401,43,2.0
401,55,1.0
401,53,1.0
401,47,0.5
401,49,0.5
401,50,1.0
401,48,1.0
401,53,1.0
401,47,2.0
401,48,0.5
401,50,0.5
401,52,1.0
401,53,0.5
401,52,0.5
401,50,1.0
401,48,0.5
401,50,0.5
401,52,0.5
401,54,0.5
401,55,2.0
401,55,0.5
401,53,0.5
401,52,1.0
401,50,1.0
401,43,1.0
401,45,1.0
401,47,1.0
401,48,1.0
401,47,1.0
401,45,2.0
401,48,1.0
401,49,1.0
401,50,1.0
401,45,1.0
401,47,1.0
401,48,1.0
401,48,1.0
401,47,1.0
401,43,2.0
