Prase,Pitch,Duration
895,72,0.5
895,70,0.5
895,69,0.5
895,71,0.5
895,72,0.5
895,74,0.5
895,76,1.0
895,74,1.0
895,72,1.0
895,71,1.5
895,69,0.5
895,69,0.5
895,67,0.5
895,76,0.5
895,72,0.5
895,69,0.5
895,74,1.0
895,71,0.5
895,67,0.5
895,72,1.0
895,74,1.0
895,76,0.5
895,65,0.5
895,67,0.5
895,67,0.5
895,69,0.5
895,62,0.5
895,64,0.5
895,65,0.5
895,67,0.5
895,64,1.0
895,67,0.5
895,71,0.5
895,74,1.5
895,72,0.25
895,71,0.25
895,72,1.5
895,74,0.25
895,72,0.25
895,71,0.25
895,72,0.25
895,69,0.25
895,71,0.25
895,72,0.5
895,74,0.5
895,76,0.5
895,77,0.5
895,79,1.0
895,67,0.5
895,69,0.5
895,71,0.5
895,72,0.5
895,74,1.5
895,72,0.25
895,71,0.25
895,72,0.25
895,76,0.25
895,74,0.25
895,72,0.25
895,71,0.5
895,69,0.5
895,67,0.5
895,65,0.5
895,64,0.5
895,62,0.5
895,60,0.5
895,59,0.5
895,57,0.5
895,65,0.5
895,65,0.5
895,64,0.25
895,62,0.25
895,64,0.5
895,67,0.5
895,69,0.5
895,71,0.5
895,72,0.5
895,64,0.5
895,65,0.5
895,67,0.5
895,69,0.5
895,77,1.0
895,76,1.0
895,74,0.5
