Prase,Pitch,Duration
10,55,2.0
10,54,1.0
10,50,1.0
10,50,1.0
10,52,0.5
10,53,0.5
10,55,1.0
10,54,0.5
10,55,0.5
10,57,1.0
10,50,0.5
10,55,1.0
10,54,0.5
10,55,1.0
10,55,1.0
10,55,1.0
10,55,1.0
10,55,1.0
10,55,0.5
10,54,0.5
10,52,1.0
10,54,1.0
10,50,1.0
10,59,1.0
10,57,1.0
10,55,0.5
10,57,0.5
10,59,1.0
10,60,0.5
10,58,0.5
10,57,0.5
10,59,0.5
10,60,1.0
10,59,1.0
10,61,1.0
10,62,1.0
10,61,1.0
10,62,1.0
10,57,1.0
10,57,3.0
10,55,1.0
10,52,1.0
10,55,1.0
10,55,1.0
10,57,1.0
10,55,1.0
10,57,1.0
10,59,1.0
10,57,1.0
10,55,1.0
10,55,0.5
10,57,0.5
10,59,1.0
