Prase,Pitch,Duration
817,52,1.0
817,53,1.0
817,55,1.0
817,55,0.5
817,53,0.5
817,52,1.0
817,53,1.0
817,52,0.5
817,50,0.5
817,48,1.0
817,57,1.0
817,57,1.0
817,55,1.0
817,55,1.0
817,55,0.5
817,53,0.5
817,52,3.0
817,52,1.0
817,53,1.0
817,55,1.0
817,55,0.5
817,53,0.5
817,52,1.0
817,53,1.0
817,52,0.5
817,50,0.5
817,48,1.0
817,57,1.0
817,57,1.0
817,55,1.0
817,55,1.0
817,55,0.5
817,53,0.5
817,52,3.0
817,52,1.0
817,57,1.0
817,57,1.0
817,57,1.0
817,57,1.0
817,55,2.0
817,55,1.0
817,55,1.0
817,55,1.0
817,55,1.0
817,53,1.0
817,54,1.0
817,47,0.5
817,48,0.5
817,50,1.0
817,48,1.0
