Prase,Pitch,Duration
720,55,0.5
720,53,0.5
720,52,1.0
720,45,0.5
720,47,0.5
720,48,1.0
720,47,1.0
720,45,0.5
720,57,0.5
720,55,0.5
720,53,0.5
720,55,1.0
720,55,1.0
720,48,3.0
720,60,1.0
720,57,1.0
720,52,1.0
720,53,1.0
720,55,1.0
720,57,1.0
720,55,1.0
720,48,1.0
720,55,0.5
720,53,0.5
720,52,1.0
720,45,0.5
720,47,0.5
720,48,1.0
720,47,1.0
720,45,0.5
720,57,0.5
720,55,0.5
720,53,0.5
720,55,1.0
720,55,1.0
720,48,3.0
720,60,1.0
720,55,1.0
720,48,1.0
720,53,1.0
720,52,1.0
720,54,1.0
720,56,1.0
720,57,1.0
720,57,0.5
720,55,0.5
720,54,0.5
720,52,0.5
720,50,1.0
720,55,0.5
720,54,0.5
720,52,0.5
720,50,0.5
720,48,1.0
720,50,1.0
720,43,1.0
