Prase,Pitch,Duration
20,71,1.0
20,64,0.5
20,66,0.5
20,67,2.0
20,66,1.0
20,62,3.0
20,67,0.5
20,65,0.5
20,64,0.5
20,66,0.5
20,67,1.0
20,67,1.0
20,72,0.5
20,74,0.5
20,76,1.0
20,74,1.0
20,72,0.5
20,71,0.5
20,69,1.0
20,71,3.0
20,72,0.5
20,74,0.5
20,76,1.0
20,77,1.0
20,79,1.0
20,79,2.0
20,72,1.0
20,71,1.0
20,71,1.0
20,72,0.5
20,70,0.5
20,69,0.5
20,71,0.5
20,72,1.0
20,71,1.0
20,72,0.5
20,74,0.5
20,76,0.5
20,72,0.5
20,67,1.0
20,67,3.0
20,67,0.5
20,69,0.5
20,71,1.0
20,69,0.5
20,71,0.5
20,72,0.5
20,74,0.5
20,76,1.0
20,74,0.5
20,72,0.5
20,71,0.5
20,69,0.5
20,67,1.0
