Prase,Pitch,Duration
16,72,1.0
16,72,1.0
16,72,1.0
16,71,1.0
16,69,0.5
16,71,0.5
16,72,1.0
16,71,1.0
16,67,1.0
16,67,1.0
16,67,1.0
16,67,1.0
16,69,1.0
16,67,1.0
16,72,2.0
16,71,1.0
16,64,0.5
16,66,0.5
16,67,2.0
16,66,1.0
16,62,3.0
16,67,0.5
16,65,0.5
16,64,0.5
16,66,0.5
16,67,1.0
16,67,1.0
16,72,0.5
16,74,0.5
16,76,1.0
16,74,1.0
16,72,0.5
16,71,0.5
16,69,1.0
16,71,3.0
16,72,0.5
16,74,0.5
16,76,1.0
16,77,1.0
16,79,1.0
16,79,2.0
16,72,1.0
16,71,1.0
16,71,1.0
16,72,0.5
16,70,0.5
16,69,0.5
16,71,0.5
