Prase,Pitch,Duration
33,79,0.5
33,81,1.0
33,79,0.25
33,77,0.25
33,79,0.5
33,67,0.25
33,67,0.25
33,72,0.25
33,72,0.25
33,76,0.25
33,76,0.25
33,79,0.5
33,81,1.0
33,79,0.25
33,77,0.25
33,79,1.0
33,79,0.5
33,81,1.0
33,79,0.25
33,77,0.25
33,79,0.5
33,67,0.25
33,67,0.25
33,72,0.25
33,72,0.25
33,76,0.25
33,76,0.25
33,79,0.5
33,81,1.0
33,79,0.25
33,77,0.25
33,79,1.0
33,79,0.5
33,81,1.0
33,79,0.25
33,77,0.25
33,79,0.5
33,67,0.25
33,67,0.25
33,72,0.25
33,72,0.25
33,76,0.25
33,76,0.25
33,79,0.5
33,81,1.0
33,79,0.25
33,77,0.25
33,79,1.0
