Prase,Pitch,Duration
952,50,0.5
952,52,0.5
952,53,0.5
952,51,0.5
952,50,0.5
952,51,1.0
952,50,0.5
952,50,1.0
952,49,0.5
952,47,0.5
952,49,2.0
952,48,1.0
952,50,0.5
952,48,0.5
952,47,1.0
952,48,1.0
952,48,0.5
952,55,0.5
952,53,0.5
952,52,0.5
952,50,1.5
952,48,0.25
952,46,0.25
952,48,0.5
952,53,0.25
952,51,0.25
952,50,1.0
952,48,2.0
952,50,1.0
952,50,1.0
952,52,0.5
952,48,0.5
952,57,0.5
952,55,0.25
952,53,0.25
952,52,0.5
952,53,0.25
952,51,0.25
952,50,0.5
952,55,0.25
952,53,0.25
952,52,0.5
952,55,0.75
952,53,0.25
952,52,0.25
952,50,0.25
952,48,2.0
952,48,1.0
952,48,1.0
952,48,1.0
952,53,0.5
952,55,0.5
952,48,1.0
952,50,1.0
952,50,0.5
952,48,0.25
952,46,0.25
952,48,1.0
952,53,0.5
952,55,0.5
952,57,1.0
952,57,0.5
952,55,0.5
952,57,0.5
952,55,0.25
952,53,0.25
952,52,1.0
952,55,1.0
952,55,0.5
952,54,0.5
952,55,0.5
952,50,0.5
952,50,1.0
952,51,0.5
952,50,0.25
952,48,0.25
