Prase,Pitch,Duration
712,41,1.0
712,43,1.0
712,36,2.0
712,48,1.0
712,45,1.0
712,40,1.0
712,45,1.0
712,38,1.0
712,36,1.0
712,43,1.0
712,43,1.0
712,36,1.0
712,38,1.0
712,40,1.0
712,45,0.5
712,43,0.5
712,41,1.0
712,43,1.0
712,36,2.0
712,43,1.0
712,40,1.0
712,38,0.5
712,40,0.5
712,41,0.5
712,43,0.5
712,45,1.0
712,33,1.0
712,38,2.0
712,50,1.0
712,48,0.5
712,46,0.5
712,45,0.5
712,43,0.5
712,41,1.0
712,48,1.0
712,36,1.0
712,41,2.0
712,45,1.0
712,43,0.5
712,41,0.5
712,40,1.0
712,41,1.0
712,35,1.0
712,36,1.0
712,43,1.0
712,43,1.0
712,48,1.0
712,47,0.5
712,45,0.5
712,47,0.5
712,43,0.5
712,48,1.0
