Prase,Pitch,Duration
268,64,1.0
268,65,1.0
268,67,0.5
268,65,0.5
268,64,1.0
268,62,1.0
268,62,1.0
268,60,2.0
268,64,1.0
268,65,1.0
268,67,1.0
268,67,1.0
268,65,1.0
268,64,1.0
268,62,1.0
268,62,1.0
268,64,1.0
268,65,1.0
268,67,0.5
268,65,0.5
268,64,1.0
268,62,1.0
268,62,1.0
268,60,2.0
268,62,1.0
268,64,1.0
268,65,1.0
268,65,1.0
268,64,1.0
268,64,1.0
268,62,2.0
268,65,1.0
268,67,1.0
268,69,1.0
268,69,1.0
268,67,1.0
268,67,1.0
268,65,2.0
268,64,1.0
268,65,1.0
268,67,1.0
268,67,1.0
268,65,1.0
268,64,1.0
268,62,1.0
268,62,1.0
