Prase,Pitch,Duration
5,57,0.5
5,55,0.5
5,53,1.0
5,55,2.0
5,55,1.0
5,55,1.0
5,55,1.0
5,55,1.0
5,55,0.5
5,54,0.5
5,55,2.0
5,54,1.0
5,50,2.0
5,55,1.0
5,55,0.5
5,57,0.5
5,59,1.5
5,57,0.5
5,57,1.0
5,55,1.0
5,55,2.0
5,59,0.5
5,57,0.5
5,55,1.0
5,55,1.0
5,55,1.0
5,57,0.5
5,50,0.5
5,55,0.5
5,53,0.5
5,52,2.0
5,55,1.5
5,53,0.5
5,55,0.5
5,57,0.5
5,59,1.0
5,57,0.5
5,59,0.5
5,60,1.0
5,59,2.0
5,57,0.5
5,62,0.5
5,59,1.0
5,57,2.0
5,62,1.5
5,60,0.5
5,60,0.5
5,59,0.25
5,57,0.25
5,55,1.0
5,57,1.0
5,55,0.5
5,53,0.5
