Prase,Pitch,Duration
242,71,1.0
242,71,1.0
242,69,1.0
242,69,1.0
242,69,1.0
242,69,1.0
242,67,1.0
242,69,0.5
242,71,0.5
242,72,1.0
242,67,1.0
242,67,1.0
242,64,1.0
242,65,1.0
242,62,1.0
242,65,1.0
242,64,1.0
242,62,1.0
242,64,1.0
242,66,1.0
242,67,1.0
242,67,1.0
242,67,1.0
242,67,1.0
242,69,1.0
242,69,0.5
242,65,0.5
242,67,1.0
242,65,1.0
242,64,1.0
242,60,1.0
242,62,1.0
242,65,1.0
242,64,1.0
242,62,1.0
242,65,1.0
242,62,1.0
242,60,1.0
242,67,1.0
242,67,1.0
242,67,1.0
242,69,1.0
242,69,0.5
242,65,0.5
242,67,1.0
242,65,1.0
242,64,1.0
242,65,1.0
242,65,1.0
242,65,1.0
242,64,1.0
