Prase,Pitch,Duration
777,64,2.0
777,60,2.0
777,60,1.0
777,60,1.0
777,62,2.0
777,62,0.5
777,64,0.25
777,65,0.25
777,64,0.5
777,62,0.5
777,64,0.5
777,65,0.5
777,67,1.0
777,64,1.0
777,65,2.0
777,62,1.0
777,63,0.5
777,65,0.5
777,67,1.0
777,67,0.5
777,65,0.25
777,64,0.25
777,65,0.5
777,62,0.5
777,64,2.0
777,64,0.5
777,65,0.5
777,67,0.5
777,65,0.5
777,67,0.5
777,64,0.5
777,65,1.0
777,67,1.0
777,65,1.0
777,65,1.0
777,65,0.5
777,64,0.5
777,65,0.5
777,62,0.5
777,64,2.0
777,62,1.0
777,55,1.0
777,67,1.0
777,66,1.0
777,65,1.0
777,64,1.0
777,65,1.0
777,65,0.5
777,62,0.5
777,59,1.0
777,60,2.0
