Prase,Pitch,Duration
565,60,1.0
565,59,1.0
565,60,1.0
565,60,1.0
565,59,1.0
565,55,3.0
565,62,1.0
565,60,0.5
565,62,0.5
565,64,1.0
565,65,0.5
565,64,0.5
565,62,0.5
565,64,0.5
565,65,0.5
565,64,0.5
565,62,1.0
565,60,1.0
565,60,1.0
565,59,1.0
565,60,1.0
565,60,1.0
565,59,1.0
565,55,3.0
565,55,0.5
565,57,0.5
565,59,1.0
565,55,1.0
565,57,1.0
565,55,1.0
565,55,1.5
565,57,0.5
565,59,1.0
565,59,1.0
565,60,1.0
565,62,1.0
565,64,1.0
565,62,1.0
565,62,3.0
565,59,1.0
565,55,1.0
565,60,1.0
565,60,1.0
565,58,1.0
565,57,1.5
565,59,0.5
565,61,1.0
