Prase,Pitch,Duration
225,52,1.0
225,45,3.0
225,52,0.5
225,54,0.5
225,55,0.5
225,54,0.5
225,52,1.0
225,47,1.0
225,49,1.0
225,50,1.0
225,55,1.0
225,53,0.5
225,52,0.5
225,50,1.0
225,48,1.0
225,50,1.0
225,43,1.0
225,52,0.5
225,50,0.5
225,48,0.5
225,50,0.5
225,52,0.5
225,54,0.5
225,55,1.0
225,50,1.0
225,43,1.0
225,45,1.0
225,38,1.0
225,50,0.5
225,52,0.5
225,53,1.0
225,52,1.0
225,50,1.0
225,55,0.5
225,53,0.5
225,52,0.5
225,48,0.5
225,50,1.0
225,43,1.0
225,52,0.5
225,50,0.5
225,48,0.5
225,50,0.5
225,52,0.5
225,54,0.5
225,55,1.0
225,50,1.0
225,43,1.0
225,45,1.0
225,38,1.0
225,50,0.5
225,52,0.5
225,53,1.0
225,52,1.0
225,50,1.0
225,55,0.5
225,53,0.5
225,52,0.5
225,48,0.5
225,50,1.0
225,43,1.0
