Prase,Pitch,Duration
729,59,1.0
729,55,3.0
729,64,1.0
729,64,1.0
729,64,0.5
729,62,0.5
729,60,1.0
729,59,1.0
729,60,1.0
729,59,1.0
729,60,1.0
729,59,1.0
729,59,1.0
729,57,1.0
729,55,0.5
729,57,0.5
729,59,1.0
729,60,3.0
729,59,1.0
729,55,3.0
729,64,1.0
729,59,1.0
729,60,1.0
729,60,1.0
729,64,1.0
729,62,0.5
729,60,0.5
729,59,1.0
729,64,1.0
729,60,0.5
729,59,0.5
729,57,1.0
729,62,1.0
729,62,1.0
729,60,0.5
729,62,0.5
729,64,1.0
729,62,0.5
729,60,0.5
729,59,1.0
729,59,1.0
729,60,1.0
729,62,1.0
729,62,0.5
729,60,0.5
729,59,1.0
729,60,1.0
729,59,1.0
729,60,1.0
