Prase,Pitch,Duration
902,36,1.0
902,35,1.0
902,36,1.0
902,38,1.0
902,40,0.5
902,42,0.5
902,43,1.0
902,36,1.0
902,38,1.0
902,31,2.0
902,33,1.0
902,35,1.0
902,36,1.0
902,38,1.0
902,40,0.5
902,41,0.5
902,43,1.0
902,36,4.0
902,36,1.0
902,35,1.0
902,36,1.0
902,38,1.0
902,40,0.5
902,42,0.5
902,43,1.0
902,36,1.0
902,38,1.0
902,31,2.0
902,33,1.0
902,35,1.0
902,36,1.0
902,38,1.0
902,40,0.5
902,41,0.5
902,43,1.0
902,36,4.0
902,36,1.0
902,38,1.0
902,40,1.0
902,41,0.5
902,43,0.5
902,45,1.0
902,46,1.0
902,45,2.0
