Prase,Pitch,Duration
7,52,0.5
7,53,0.5
7,55,1.0
7,55,1.0
7,57,1.0
7,57,1.0
7,55,1.0
7,54,1.0
7,50,1.0
7,59,1.0
7,60,1.0
7,59,1.0
7,52,0.5
7,54,0.5
7,55,2.0
7,54,1.0
7,50,1.0
7,50,1.0
7,52,0.5
7,53,0.5
7,55,1.0
7,54,0.5
7,55,0.5
7,57,1.0
7,50,0.5
7,55,1.0
7,54,0.5
7,55,1.0
7,55,1.0
7,55,1.0
7,55,1.0
7,55,1.0
7,55,0.5
7,54,0.5
7,52,1.0
7,54,1.0
7,50,1.0
7,59,1.0
7,57,1.0
7,55,0.5
7,57,0.5
7,59,1.0
7,60,0.5
7,58,0.5
7,57,0.5
7,59,0.5
7,60,1.0
7,59,1.0
7,61,1.0
7,62,1.0
7,61,1.0
7,62,1.0
7,57,1.0
7,57,3.0
