Prase,Pitch,Duration
467,50,0.5
467,48,0.5
467,50,1.0
467,38,1.0
467,43,1.0
467,48,0.5
467,47,0.5
467,45,1.0
467,40,1.0
467,41,1.0
467,42,1.0
467,43,1.0
467,38,1.0
467,31,1.0
467,43,1.0
467,48,1.0
467,50,1.0
467,52,1.0
467,50,0.5
467,48,0.5
467,50,1.0
467,38,1.0
467,43,1.0
467,40,1.0
467,45,0.5
467,47,0.5
467,48,1.0
467,43,1.0
467,40,0.5
467,36,0.5
467,41,1.0
467,40,0.5
467,41,0.5
467,43,1.0
467,40,1.0
467,38,1.0
467,40,1.0
467,41,0.5
467,46,0.5
467,45,1.0
467,38,3.0
467,40,1.0
467,45,1.0
467,43,0.5
467,41,0.5
467,40,1.0
467,38,1.0
467,36,0.5
467,38,0.5
467,40,0.5
467,41,0.5
467,43,1.0
467,38,1.0
467,45,0.5
467,47,0.5
467,48,1.0
467,47,0.5
467,43,0.5
