Prase,Pitch,Duration
189,67,1.0
189,60,1.0
189,62,1.0
189,64,1.0
189,65,1.0
189,64,1.0
189,62,0.5
189,60,0.5
189,60,1.0
189,60,1.0
189,60,1.0
189,60,1.0
189,67,1.0
189,67,1.0
189,69,2.0
189,67,1.0
189,67,1.0
189,60,1.0
189,62,1.0
189,64,1.0
189,65,1.0
189,64,1.0
189,62,0.5
189,60,0.5
189,60,1.0
189,64,1.0
189,64,1.0
189,64,1.0
189,62,1.0
189,64,1.0
189,60,0.5
189,59,0.5
189,57,1.0
189,55,1.0
189,67,1.0
189,69,1.0
189,67,1.0
189,67,1.0
189,64,0.5
189,65,0.5
189,67,1.0
189,65,1.0
189,64,1.0
189,69,1.0
189,67,0.5
189,65,0.5
189,64,1.0
189,62,1.0
189,64,1.0
189,67,1.0
189,64,1.0
189,62,1.0
