Prase,Pitch,Duration
438,55,1.0
438,57,1.0
438,58,1.0
438,57,1.0
438,57,1.0
438,57,0.5
438,55,1.0
438,54,0.5
438,55,1.0
438,55,1.0
438,55,1.0
438,54,1.0
438,55,1.0
438,50,1.5
438,55,1.0
438,54,0.5
438,50,1.0
438,55,1.0
438,57,1.0
438,55,1.0
438,57,1.0
438,57,1.0
438,57,0.5
438,55,1.0
438,54,0.5
438,55,1.0
438,55,1.0
438,55,1.0
438,54,1.0
438,55,1.0
438,50,1.5
438,55,1.0
438,54,0.5
438,50,1.0
438,60,0.5
438,59,0.5
438,57,1.0
438,55,0.5
438,57,0.5
438,59,1.0
438,60,0.5
438,58,0.5
438,57,1.0
438,55,1.0
438,55,1.0
438,55,1.0
438,53,1.0
438,58,0.5
438,57,1.0
438,55,0.5
438,57,1.0
438,57,3.0
