Prase,Pitch,Duration
23,72,0.5
23,74,0.5
23,76,1.0
23,74,1.0
23,72,0.5
23,71,0.5
23,69,1.0
23,71,3.0
23,72,0.5
23,74,0.5
23,76,1.0
23,77,1.0
23,79,1.0
23,79,2.0
23,72,1.0
23,71,1.0
23,71,1.0
23,72,0.5
23,70,0.5
23,69,0.5
23,71,0.5
23,72,1.0
23,71,1.0
23,72,0.5
23,74,0.5
23,76,0.5
23,72,0.5
23,67,1.0
23,67,3.0
23,67,0.5
23,69,0.5
23,71,1.0
23,69,0.5
23,71,0.5
23,72,0.5
23,74,0.5
23,76,1.0
23,74,0.5
23,72,0.5
23,71,0.5
23,69,0.5
23,67,1.0
23,67,2.0
23,66,1.0
23,67,1.0
23,67,1.0
23,64,1.0
23,69,1.0
23,71,1.0
23,72,0.5
23,74,0.5
23,76,1.0
23,69,1.0
