Prase,Pitch,Duration
18,64,1.0
18,64,1.0
18,62,1.0
18,60,0.5
18,62,0.5
18,64,1.5
18,65,0.5
18,67,0.5
18,69,0.5
18,71,1.0
18,69,1.0
18,67,1.0
18,62,1.0
18,62,1.0
18,59,3.0
18,64,0.5
18,62,0.5
18,60,0.5
18,72,0.5
18,71,0.5
18,69,0.5
18,67,0.5
18,65,0.5
18,64,1.0
18,69,1.0
18,69,0.5
18,71,0.5
18,72,1.0
18,74,1.0
18,68,3.0
18,69,1.0
18,71,0.5
18,73,0.5
18,74,1.5
18,72,0.5
18,71,0.5
18,69,0.5
18,67,1.0
18,69,1.0
18,62,1.0
18,62,1.0
18,64,0.5
18,62,0.5
18,60,0.5
18,62,0.5
18,64,1.0
18,62,1.0
18,69,1.0
18,67,0.5
18,69,0.5
18,71,1.0
18,64,3.0
