Prase,Pitch,Duration
550,33,0.5
550,45,1.0
550,43,0.5
550,29,0.5
550,41,1.0
550,40,0.5
550,38,1.0
550,36,0.5
550,40,0.5
550,41,0.5
550,38,0.5
550,43,1.0
550,36,4.0
550,36,1.0
550,48,1.5
550,47,0.5
550,45,0.5
550,43,0.5
550,48,0.5
550,50,0.5
550,52,0.5
550,48,0.5
550,43,2.0
550,33,0.5
550,45,1.0
550,43,0.5
550,29,0.5
550,41,1.0
550,40,0.5
550,38,1.0
550,36,0.5
550,40,0.5
550,41,0.5
550,38,0.5
550,43,1.0
550,36,4.0
550,36,0.5
550,48,1.0
550,47,0.5
550,45,1.0
550,43,1.0
550,43,1.0
550,42,1.0
550,43,1.0
550,43,1.0
550,40,0.5
550,36,0.5
550,38,0.5
550,40,0.5
550,41,0.5
550,43,0.5
550,41,0.5
550,40,0.5
550,38,1.0
550,36,0.5
550,40,0.5
550,43,2.0
