Prase,Pitch,Duration
1014,52,1.0
1014,52,1.0
1014,55,1.0
1014,55,2.0
1014,55,1.0
1014,53,1.0
1014,55,1.0
1014,55,2.0
1014,55,0.5
1014,53,0.5
1014,52,1.0
1014,50,1.0
1014,50,0.5
1014,48,1.0
1014,47,0.5
1014,48,0.5
1014,52,0.5
1014,50,0.5
1014,48,0.5
1014,47,1.0
1014,55,0.5
1014,53,0.5
1014,52,0.5
1014,54,0.5
1014,55,0.5
1014,53,0.5
1014,52,1.0
1014,52,0.5
1014,50,0.5
1014,50,0.5
1014,52,0.5
1014,53,1.0
1014,52,4.0
1014,52,1.0
1014,52,1.0
1014,55,1.0
1014,55,2.0
1014,55,1.0
1014,53,1.0
1014,55,1.0
1014,55,2.0
1014,55,0.5
1014,53,0.5
1014,52,1.0
1014,50,1.0
